rabab;Du mot arabe rababah, un instrument de musique.;
marsha;;
fayiz;Signifie "le vainqueur" en l'arabe.;
geneva;;
divina;;
adelaide;De noble lignée (germanique).;
dion;Version courte de Dionysios et d'autres noms grecs en commençant par l'élément (Dios) mot grec qui signifie "de ZEUS".;
janessa;;
ragnhild;Du Vieux norrois nomment Ragnhildr, composé du regin d'éléments "le conseil, le conseil" et hildr "la bataille".;
seoirse;Forme irlandaise de GEORGE.;
nichjo;;
lockie;Diminutif de LACHLAN.;
marketta;;
agamemnon;Peut-être ce qui signifie "très ferme" en grec.;
else;Diminutif d'Elisabeth. Vient de l'hébreu "elîsaba" Signifie : "Dieu est plénitude". Se fête le 17 novembre.;
ravi;Signifie "le soleil" en Sanscrit.;
suzy;Lys (hébreu).;
derval;;
ib;Diminutif danois de JAKOB.;
chibuzo;;
elsa;Dieu est serment (hébreu). Voir Elisabeth.;
michal;Forme tchèque et Slovaque de MICHAEL.;
zina;Signifie "mon éloge" ou "ma musique" en l'Hébreu.;
demetrios;Amoureux de la terre (grec).;
jagdish;signifie "dirigeant(règle) du monde" de Sanscrit (jagat) "monde" et "dirigeant"("règle") (isha).;
anjelica;;
eowyn;;
io;;
qusay;Peut-être dérivé de l'arabe (Qasi) qui signifie "lointain".;
denise;Fille de Dieu (grec).;
dino;Divin (latin).;
kegan;Variante du KEEGAN.;
suzu;;
amhlaidh;Forme écossaise de l'OLAF.;
cleena;;
denisa;;
drystan;Forme galloise de Tristan.;
rava;signifie "viol" en Espéranto.;
connor;Variante du CONOR.;
grwn;signifie "strient" en gallois. Ceci est un nom gallois d'origine récente.;
izdihar;qui s'efforce.;
raul;Loup renommé (germanique).;
nevio;La forme italienne du nom de famille romain Naevius, qui a été tiré du naevus latin "la taupe(le grain de beauté) (sur le corps(l'organisme))".;
fahim;clairvoyant.;
yahveh;Variante de l'Éternel.;
moyna;;
nevil;Variante du NEVILLE.;
panni;Diminutif hongrois d'ANNA.;
tiwlip;;
raya;Diminutif de RAYNA.;
jennifer;Claire, douce (celte).;
marjeta;;
jo;Diminutif des prénoms assemblés avec Jo.;
sienna;Du mot anglais signifiant "orange-rouge".;
idoya;;
ju;Chine : Chrysanthème.;
bedros;Ouest de transcription arménienne de Petros.;
ingeborg;Prénom d'origine scandinave. Signifie: "sous la protection du dieu Ing" Se fête le 2 septembre.;
cressida;;
genoveva;;
mneme;;
britton;Tiré d'un Moyen nom de famille anglais signifiant "un Breton".;
dirk;Version courte de Diederik.;
marissa;Celle qui élève (hébreu).;
aneirin;Nom gallois, à l'origine orthographié Neirin, ce qui signifie peut-être «noble».;
gaye;;
eluf;Forme danoise d'ELOF.;
ursula;Ours (latin).;
alene;;
charna;;
yvonne;If (celte).;
oberon;Variante du Auberon.;
idowu;;
beelzebub;;
ankur;signifie "le jeune arbre, la pousse, tirent" en Sanscrit.;
hartwig;Tiré des éléments Germaniques durement "courageux, robuste" et perruque "bataille".;
edwyn;Variante du EDWIN.;
nathaniel;Il a donné (hébreu).;
daividh;Variante gaélique de DAVID.;
zion;Du nom d'une citadelle qui était en centre de Jérusalem.;
cecily;Aveugle (latin). Se rapporte également au patronyme Caecili, nom d'une famille aristocrate romaine ayant vécu au premier siècle.;
gianluca;Dieu fait grâce (hébreu).;
dragan;Tiré de l'élément Slave dorgu signification "de précieux".;
fastred;;
menahem;Du nom hébreu (Menachem) signification "de consolateur".;
heracleitus;La forme Latinisée du nom grec ' (Herakleitos) qui a signifié "la gloire de Héra", tiré du nom de la déesse HÉRA combinée avec "la gloire" (kleitos).;
li;Chine : Force; prune; noir; pointu; beau.;
sheherazade;Forme Anglicisée de SHAHRAZAD.;
tillie;Diminutif de MATILDA.;
trinity;Du mot anglais la Trinité, étant donné en l'honneur de la croyance Chrétienne que Dieu a trois états d'être : Père, Fils et Esprit(Alcool) Saint.;
alessa;;
melita;Miel (grec).;
adrianne;Variante féminine d'Adrien. Vient du latin "Adria" ville qui donna son nom à la mer Adriatique. Se fête le 8 septembre.;
adrianna;;
placid;;
anakoni;Forme hawaïenne d'ANTHONY.;
lavra;;
patroclus;La forme Latinisée des grecs (Patroklos) qui a signifié "la gloire du père", provenu (de patros) "du père" et "la gloire" (kleos).;
benoit;Béni (latin).;
consolata;;
suzume;Signifie "le moineau" en japonais.;
morgan;Né de la mer (breton).;
dacre;D'un nom de famille qui a été à l'origine tiré d'un nom d'endroit(de place) en Cumbria, d'origine Brythonic signifiant "coulant goutte à goutte le courant(le cours d'eau)".;
jumana;;
than;;
alvin;Ami de tous (germanique).;
pansy;Du mot anglais pour un type de fleur, tirant en fin de compte de Vieux pensee français "a pensé".;
alvis;signifie "tout sage" en Vieux norrois.;
charla;;
porter;;
nicodemo;Italien, forme espagnole et portugaise de NICODEMUS.;
sarava;D'une expression utilisée par les membres de la religion Candomblé (une religion africaine qui a été prise(emmenée) au Brésil par des esclaves africains) qui signifie "la bonne chance".;
thad;Forme abrégée de Thaddeus.;
mo;;
jemma;Prénom dérivié de Jacqueline. Vient de l'hébreu "ya'agob" Signifie : "celui qui supplante" Se fête le 8 février.;
raza;La transcription Variante du RIDHA.;
hermanni;Forme finlandaise d'HERMAN.;
neely;D'un nom de famille écossais, une forme Anglicisée de Mac un Fhilidh signification "fils du poète" en gaélique.;
shayla;Variante du SHEILA, influencé par l'orthographe et le son de Kayla.;
mu;Chine : Bois.;
philippa;Vient du grec "philos et hippos" Signifie : "ami et cheval" Se fête le 3 mai. ;
kentigern;Peut-être signifie «chef seigneur» en gaélique.;
philippe;Qui aime les chevaux (grec).;
natalee;Variante de Natalie.;
fritz;Pouvoir de la paix (germanique).;
ihab;Prénom d'origine arabe. Signifie: "faveur divine";
moyra;;
genie;Forme féminine et dérivée d'Eugène. Vient du grec "eugenios" Signifie "de race noble" Se fête le 7 février.;
noble;D'un nom de famille anglais signifiant "noble, notable".;
friedhelm;Tiré des éléments Germaniques frid "paix" et gouvernail "casque, protection".;
manjusha;;
everette;Variante du EVERETT.;
jemmy;Diminutif médiéval de JAMES.;
elva;;
jochem;Forme allemande et hollandaise de JOACHIM.;
dagmar;;
jochen;Forme allemande de JOACHIM.;
mathis;Don de Dieu (hébreu).;
kendall;Rivière de la vallée (celte).;
masego;;
shirley;Prairie ensoleillée (anglais).;
jeroen;Forme hollandaise de JEROME.;
scilla;Version courte de PRISCILLA.;
bryanna;;
aleit;;
stafford;D'un nom de famille qui était d'un nom d'endroit(de place) signifiant "le gué de quai" en Vieil anglais.;
wyn;Tiré de Gwyn galloise signifiant "béni, blanc, juste".;
obadiah;signifie "serviteur d'YAHWEH" en Hébreu.;
cassius;Vide (latin).;
wassim;Beau, gracieux (arabe).;
mircea;;
alejo;Forme espagnole de ALEXIS.;
charis;;
athanasius;Du nom grec (Athanasios), qui a signifié "immortel" du grec, un préfixe négatif, combiné avec "la mort" (thanatos).;
om;Du Sanscrit (om), considéré pour être une syllabe sacrée parce qu'il représente la gamme de sons qui peuvent être faits par la voix humaine.;
seamour;;
melisa;Abeille (grec).;
dreda;;
shayna;Belle (yiddish).;
zita;Lettre alphabétique grecque (grec).;
lumusi;;
hajnalka;;
hupprecht;;
oz;Forme abrégée d'Oswald, OSBORN, et les autres noms commençant par un son semblable.;
kyran;Variante de Kieran.;
chrysanthe;;
maldwyn;Forme galloise de Baldwin.;
gwawr;;
shirlee;Variante du SHIRLEY.;
ipati;Forme russe du nom grec '(Hypatos), qui était la forme masculine d'Hypatie.;
raban;D'un surnom Germanique tiré de hraban signification "de corbeau".;
elisabetta;Vient de l'hébreu "elîsaba" Signifie : "Dieu est plénitude". Se fête le 17 novembre.;
jared;Du nom hébreu (Yared) ou (Yered) signification "de descente".;
dillon;Variante du Dylan sur la base de l'orthographe du nom de famille, Dillon qui a une origine indépendante.;
alastar;Forme irlandaise d'ALEXANDER.;
aristocles;La forme Latinisée du nom grec (Aristokles) qui a signifié "la meilleure gloire", provenu (d'aristos) "le mieux" et "la gloire" (kleos).;
horatio;Variante du Horatius.;
vicente;Qui triomphe (latin).;
lachtna;signifie "colorés de lait" en Gaélique irlandais.;
auguste;Vénérable, grand (latin).;
salah;Bon, vertueux (arabe).;
augusto;Vénérable, grand (latin).;
geoff;Forme abrégée de Geoffrey.;
salal;;
alfeo;Forme italienne d'ALPHAEUS.;
brant;D'un nom de famille qui a été tiré du Vieux norrois nomment BRANDR.;
fearchar;signifie "cher homme" de crainte Gaélique "homme" et travail à la journée "cher".;
mathilda;Puissance, combat (germanique).;
gracia;Grâce (latin).;
scarlet;L'un ou l'autre une variante de SCARLETT ou bien du mot anglais pour la couleur rouge.;
augusts;Forme lettonne d'AUGUSTUS(AUGUSTE).;
heck;Écossaise forme courte de HECTOR.;
mathilde;Puissance, combat (germanique).;
nilofer;Variante du transcription Niloofar.;
tyge;Forme danoise de TYCHO.;
brand;D'un nom de famille, une variante de BRANT.;
gracie;;
leighton;D'un nom de famille qui était une variante de LAYTON.;
ziva;;
euphrosyne;;
shimmel;Diminutif de SIMON yiddish.;
lilja;;
temitope;signifie "assez pour donner des remerciements" en Yoruba.;
thea;Dieu (grec).;
kiara;Brune (irlandais).;
theo;Dieu (grec).;
decimus;Roman praenomen, ou du prénom, ce qui signifie "dixième" en latin.;
bella;Dieu est serment (hébreu). Belle (latin).;
mitchell;D'un nom de famille, lui-même tiré du nom donné MICHAEL.;
geraint;Signification d'inconnu, probablement une forme galloise de GERONTIUS.;
massimiliano;Forme italienne de MAXIMILIAN.;
reimund;Forme allemande de RAYMOND.;
hopkin;Diminutif médiéval de PLAQUE.;
ra;Peut-être signifie «soleil» en égyptien.;
hebe;;
horatia;;
oiva;signifie "splendides" en finlandais.;
ragnvald;Forme scandinave moderne de RAGNVALDR.;
re;Variante orthographique de la polyarthrite rhumatoïde.;
freddie;Diminutif de Frédérique. Vient du germain "frido et rik" Signifie : "paix et roi, puissant" Se fête le 18 juillet ;
kirsa;;
mathew;Don de Dieu (hébreu).;
edweena;;
margherita;Perle (grec).;
wayland;De Weland, le Vieil anglais apparenté de WIELAND.;
kirsi;;
massimo;Le plus grand (latin).;
serenity;Du mot anglais signifiant "sérénité, tranquillité", en fin de compte de latin Serenus signifiant "clair, calme".;
voirrey;;
ru;Chine : Disciple.;
mallaidh;;
hokolesqua;Signifie "cornstalk" en Shawnee.;
melina;Abeille (grec).;
jarvis;D'un nom de famille qui a été tiré du nom donné GERVAIS.;
eilert;Forme frisonne et scandinave d'EGILHARD.;
ukko;signifie "vieil homme" en finlandais.;
wilhelm;Protecteur résolu (germanique).;
ziya;Tiré de l'arabe (diya) la signification "la splendeur, la lumière, rougeoie".;
oswald;Divin, gouverneur (anglo-saxon).;
belle;Diminutif d'Isabelle, issu d'Elisabeth Vient de l'hébreu "el, isha et beth" Signifie : "Dieu protège ma maison" Se fête le 22 février.;
amika;;
samuel;Son nom est Dieu (hébreu).;
sibyl;De grec (Sibylla), signifiant "prophétesse, sibylle".;
dilip;Transcription moderne de DILIPA.;
adora;;
giancarlo;Dieu fait grâce (hébreu).;
ozzy;Variante du OZZIE.;
pierce;;
werther;Tiré des éléments Germaniques wert "armée" "digne" et hari.;
theophania;Forme féminine de THEOPHANES.;
diya;La transcription Variante du Ziya.;
hedy;Qui guide au droit chemin (arabe).;
su;Signifie "de l'eau" en turc.;
cammie;;
tylar;Variante du TYLER.;
pauleen;Variante de Pauline.;
norma;Règle (latin).;
vergil;Vrai (latin). Foi (slave).;
agostino;Consacré par les augures (latin) .;
joandra;;
wasswa;signifie "d'abord de jumeaux" en Luganda.;
izabela;;
talulla;Du nom Gaélique Tuilelaith, qui a été tiré de l'irlandais;
thierry;Gouverneur du peuple (germanique).;
flower;;
gracja;;
bridie;;
deepak;Transcription moderne de DIPAKA.;
connie;Constante (latin).;
kirsten;Forme néérlandaise de Christine. Vient du latin "christianus" Signifie : "disciple du christ" Se fête le 24 juillet.;
sven;Jeunesse (scandinave).;
augusta;Vénérable, grande (latin).;
milana;;
tryggve;;
lilly;Lys (latin).;
miroslaw;;
tu;Chine : Terre, sol (territoire).;
auberon;Dérivée d'anglo-normand d'un nom Germanique, probablement ALBERICH.;
charmian;;
sissy;Aveugle (latin). Se rapporte également au patronyme Caecili, nom d'une famille aristocrate romaine ayant vécu au premier siècle.;
skylar;Variante du Skyler.;
ty;Version courte de TYLER, TYSON, Tyrone, et les autres noms commençant par Ty.;
abiel;signifie "Dieu sont mon père" en l'Hébreu.;
behnam;Signifie "honorable" (littéralement "le bon nom") en persan.;
miroslav;signifie "paix et gloire", tiré des éléments Slaves mir "paix" et "gloire" slave.;
cadwgawn;;
rosine;Rose (latin).;
hamon;Variante du HAMO.;
phillipa;;
sefu;Signifie "l'épée" en swahili, en fin de compte de l'arabe (sayf).;
agostina;;
simonetta;Diminutif de SIMONA.;
terah;Peut-être signifie "chèvre sauvage" ou "station" en hébreu.;
rosina;Rose (latin).;
simonette;Diminutif de SIMONE.;
tyko;Forme suédoise de Tycho.;
adolf;Noble, loup (germanique).;
griffith;Forme Anglicisée de GRUFFUDD.;
arcadia;;
rodney;Diminutif anglo-saxon de Rodrigue. Vient du germain "hrod et rik" Signifie : "gloire et roi" Se fête le 13 mars.;
vaughn;D'un nom de famille gallois qui a été tiré du gallois bychan la signification "peu".;
aeron;;
hege;;
uzziel;signifie "mon pouvoir(puissance) sont Dieu" en l'Hébreu.;
peigi;Écossaise diminutif de MARGARET.;
osmund;Vieille forme anglaise d'OSMOND.;
vi;Version courte de VIOLET.;
laurie;Couronnée de laurier (latin).;
varinia;;
cajsa;;
leanora;;
anisim;Forme russe d'Onésime.;
ibtihaj;;
gaynor;;
zdzislaw;;
rosamund;Tiré des éléments Germaniques hros "cheval" et "protection" mund.;
thorburn;D'un nom de famille écossais et anglais qui a été tiré du nom nordique Þó Rbj ö Rn (voir TORBJ Ö RN).;
gae;;
gad;Signifie "la fortune" en l'Hébreu.;
remus;;
timmy;Diminutif de TIMOTHY.;
mitica;;
dervla;;
gal;;
ninian;;
raymundo;Forme espagnole et portugaise de RAYMOND.;
eustace;Forme anglaise d'Eustachius, une forme latine du nom grec (Eustachys) signification "de fructueux".;
hippolyta;;
aroldo;Forme italienne d'HAROLD.;
hippolyte;Dompteur de chevaux (grec).;
norbert;Célèbre homme du nord (germanique).;
gay;;
wu;Chine : Peloton d'armée; corbeau; sorcier.;
kallistrate;;
katerina;Pure (grec).;
batyah;;
timon;Honorer Dieu (grec).;
christoph;Porte-Christ (grec).;
zabel;Forme arménienne d'ISABEL.;
val�ry;Russie forme féminine de Valerius.;
gisselle;;
karola;;
veera;;
bedrich;;
abihu;signifie "il est mon père" en l'Hébreu.;
alastair;Forme Anglicisée d'ALASDAIR.;
hephaestus;Forme Latinisée de grec ' (Hephaistos), signifiant inconnu.;
horacio;Forme portugaise d'Horace.;
argus;Du grec (Argos), tiré (d'argos) signification "scintillement, brillant".;
dragos;Variante du DRAGO.;
knud;Variante de Knut. Nom d'un Roi du Dannemark tué par Guillaume le Conquérant en 1086 (scandinave).;
salim;Pur, intact, en sécurité (arabe).;
treasa;Peut-être signifie «force» en gaélique irlandais.;
masuyo;;
skyler;Variante du SCHUYLER.;
miloslaw;;
miloslav;Tiré des éléments Slaves Mil "gracieux, cher" et "gloire" slave.;
jawdat;;
nicolae;Victoire du peuple (grec).;
phillida;;
kristiina;;
abiah;;
parwiz;La transcription Variante de Parviz.;
april;Qui bourgeonne (latin).;
fayza;;
manfred;Homme de paix (germanique).;
volker;Tiré des gens d'élément Germaniques "les gens"("le peuple") s'est combiné avec "l'armée" hari.;
nicolao;Forme espagnole de NICHOLAS.;
nicolas;Victoire du peuple (grec).;
sulabha;signifie "facile, simple, naturel" en Sanscrit.;
nicolau;Portugais, le galicien et le catalan sous forme de Nicolas.;
teale;Variante de TEAL.;
yu;Chine : Jade; honneur; heureux; pluie.;
nalani;signifie "le ciel" en Hawaïen.;
laurel;Prénom dérivé de Laurent. Vient du latin "laurus", signifie "laurier" Se fête le 10 août.;
lauren;Couronnée de laurier (latin).;
amias;Variante du Amyas.;
iyov;Forme hébraïque de TRAVAIL.;
murdag;;
linnet;;
jozua;Forme hollandaise de JOSHUA.;
suibne;Variante du Suibhné.;
naila;Celle dont le travail est fructueux (arabe).;
neirin;Forme plus ancienne de Aneirin.;
aisling;;
sanchia;Forme féminine de SANCHO.;
vartouhi;Variante de la transcription de Varduhi.;
vincentas;Forme lithuanienne de VINCENT.;
aislinn;Prénom d'origine irlandaise. Signifie : "vision, rêve". Fête indéterminée. ;
jazmin;;
hena;;
eberardo;Forme espagnole de EVERARD.;
tyra;Du Vieux norrois nomment Þý Ri, qui a été tiré du nom de Dieu nordique Þó Rr (voir THOR) combiné avec un deuxième élément inconnu, probablement v í G "la guerre".;
bethney;;
bastian;Forme abrégée de Sebastian.;
caprice;;
ghaliya;;
heng;Chine : Eternelle.;
hamid;Digne d'éloges (arabe).;
yusuf;La forme arabe et turque d'Yosef (voir JOSEPH).;
iagan;Variante du Aodhagán, un diminutif de Aodh.;
henk;Forme courte hollandaise de HENDRIK.;
ciril;Forme slovène de CYRIL.;
claire;Illustre (latin).;
tristand;;
giedre;;
graziella;Grâce (latin).;
jaroslaw;;
jaroslav;Forme tchèque et Slovaque de JAROSAW.;
amice;;
vasant;Transcription moderne de VASANTA.;
asdrubal;Forme espagnole de HASDRUBAL.;
quang;signifie "dégagent" en Vietnamien.;
salli;Forme finlandaise de SALLY.;
bernardine;Courage, ours (germanique).;
emel;Prénom d'origine arabe. Signifie: "espoir, espérance";
shelagh;Variante du SHEILA.;
terrence;Variante du TERENCE.;
thor;;
precious;;
thom;Forme abrégée de THOMAS.;
christophe;Porte-Christ (grec).;
costica;;
hemi;Forme maorie de JAMES.;
sally;Princesse (hébreu).;
wilda;;
erishkigal;;
knut;Tiré de Vieux norrois kn ú Tr signification "de nud".;
salma;Intacte, saine (arabe).;
